native,name,p_value,intersection_size,query_size,term_size,intersections,evidences
GO:0007399,nervous system development,0.007987013966497763,26,161,2580,"['CFLAR', 'ABCC8', 'PPP1R12A', 'SPEN', 'ROCK1', 'NEDD4', 'NOTCH3', 'PLXNA2', 'BLOC1S6', 'SHOC2', 'CCDC88A', 'FN1', 'STK11', 'ACVR1C', 'OMG', 'ANO1', 'EPHB2', 'AMIGO2', 'HMG20A', 'ADGRL3', 'RBM45', 'KIT', 'ZNF148', 'CTNND2', 'GPR37', 'LRIT3']","[['IEA'], ['IEA'], ['IBA'], ['IMP'], ['IGI', 'IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA'], ['IBA'], ['ISS'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS', 'IBA'], ['ISS', 'IEA'], ['IEA'], ['HEP'], ['IMP', 'IBA'], ['IEA'], ['IEA']]"
GO:0050708,regulation of protein secretion,0.008304653592067291,7,161,265,"['ABCC8', 'ACVR1C', 'ANO1', 'SIRT3', 'PRKCA', 'IL13', 'HLA-DRB1']","[['IEA'], ['IEA'], ['IMP', 'IGI'], ['IEA'], ['TAS'], ['IEA'], ['IMP']]"
GO:0033002,muscle cell proliferation,0.008304653592067291,6,161,189,"['CFLAR', 'NOTCH3', 'RBPMS2', 'IL13', 'P2RY6', 'FOXC2']","[['ISS'], ['IEA'], ['ISS'], ['IEA'], ['IMP'], ['IEA']]"
GO:0009890,negative regulation of biosynthetic process,0.008304653592067291,27,161,2738,"['CFLAR', 'SPEN', 'ROCK1', 'NEDD4', 'KDM5A', 'NOTCH3', 'TNRC6B', 'NDFIP2', 'ENG', 'TASOR2', 'FRK', 'FN1', 'TSHZ3', 'RIDA', 'RNF128', 'EPHB2', 'NCBP1', 'HMG20A', 'MBIP', 'PRKCA', 'TENT5B', 'ZNF148', 'ZNF91', 'IL13', 'FOXC2', 'ZNF93', 'HLA-DRB1']","[['IEA'], ['IDA', 'IMP', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IBA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA'], ['ISS', 'TAS'], ['IBA'], ['EXP', 'IDA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP']]"
GO:0002028,regulation of sodium ion transport,0.008314739657728222,4,161,68,"['NEDD4', 'DMPK', 'NKAIN3', 'BPIFA1']","[['IDA'], ['IEA'], ['IBA', 'IEA'], ['IDA']]"
GO:0010629,negative regulation of gene expression,0.008502652899453716,19,161,1618,"['SPEN', 'ROCK1', 'KDM5A', 'TNRC6B', 'NDFIP2', 'ENG', 'TASOR2', 'FN1', 'RIDA', 'RNF128', 'EPHB2', 'NCBP1', 'PRKCA', 'TENT5B', 'ZNF148', 'ZNF91', 'IL13', 'ZNF93', 'HLA-DRB1']","[['IDA', 'IMP'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'ISS', 'IBA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['ISS', 'TAS'], ['IBA'], ['IDA'], ['IDA'], ['IEA'], ['IDA'], ['IMP']]"
GO:0006796,phosphate-containing compound metabolic process,0.008502652899453716,23,161,2167,"['PPP1R12A', 'ROCK1', 'FLT1', 'BLOC1S6', 'DMPK', 'ENG', 'TNS2', 'FRK', 'CCDC88A', 'FN1', 'AAK1', 'STK11', 'ACVR1C', 'ATP5F1E', 'MCEE', 'CCNT1', 'EPHB2', 'PRKCA', 'ATP5MC3', 'KIT', 'PGAM1', 'P2RY6', 'HLA-DRB1']","[['IMP'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IC', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['TAS'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IDA']]"
GO:0006793,phosphorus metabolic process,0.008543075488735667,23,161,2170,"['PPP1R12A', 'ROCK1', 'FLT1', 'BLOC1S6', 'DMPK', 'ENG', 'TNS2', 'FRK', 'CCDC88A', 'FN1', 'AAK1', 'STK11', 'ACVR1C', 'ATP5F1E', 'MCEE', 'CCNT1', 'EPHB2', 'PRKCA', 'ATP5MC3', 'KIT', 'PGAM1', 'P2RY6', 'HLA-DRB1']","[['IMP'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IC', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['TAS'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IDA']]"
GO:0035239,tube morphogenesis,0.008543075488735667,13,161,872,"['ABCC8', 'ROCK1', 'NOTCH3', 'MYH9', 'FLT1', 'ENG', 'FN1', 'HOXD13', 'EPHB2', 'PRKCA', 'RBPMS2', 'CXCL10', 'FOXC2']","[['IEA'], ['IMP'], ['IEA'], ['IDA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['ISS'], ['IDA', 'IEA'], ['ISS', 'IEA']]"
GO:0005856,cytoskeleton,0.008550769751594535,25,161,2509,"['PPP1R12A', 'ROCK1', 'MYH9', 'PNN', 'FLT1', 'BLOC1S6', 'ANKRD26', 'MDN1', 'CCDC88A', 'CNN3', 'STK11', 'CCDC18', 'MPRIP', 'RNF128', 'MBIP', 'PRKCA', 'EML5', 'REEP4', 'CKAP2L', 'CIMAP1D', 'KRT76', 'AKAP14', 'HEPACAM2', 'HLA-DRB1', 'PDLIM7']","[['IDA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['NAS'], ['IDA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IBA', 'IEA']]"
