GO_ID	Term	Ontology	clusterProfiler_BH_FDR	clusterProfiler_raw_pvalue	clusterProfiler_FoldEnrichment	clusterProfiler_DE_gene_count	topGO_raw_pvalue	topGO_Annotated	topGO_DE_gene_count	topGO_Expected_DE_genes	gProfiler_Up_FDR	gProfiler_Up_intersection_size	gProfiler_Down_FDR	gProfiler_Down_intersection_size	Methods significantly enriched	Methods included	Significant method(s)	clusterProfiler_included	topGO_included	gProfiler_included	clusterProfiler_significant	topGO_significant	gProfiler_significant
GO:0045064	T-helper 2 cell differentiation	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0045725	positive regulation of glycogen biosynthetic process	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0045916	negative regulation of complement activation	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0046007	negative regulation of activated T cell proliferation	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0046462	monoacylglycerol metabolic process	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0070207	protein homotrimerization	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0070601	centromeric sister chromatid cohesion	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0097499	protein localization to non-motile cilium	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0099159	regulation of modification of postsynaptic structure	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:1900044	regulation of protein K63-linked ubiquitination	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:1901142	insulin metabolic process	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:1902931	negative regulation of alcohol biosynthetic process	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:1903975	regulation of glial cell migration	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:1904353	regulation of telomere capping	GO:BP					0.47856	14.0	2.0	1.58					0	1		False	True	False	False	False	False
GO:0033120	positive regulation of RNA splicing	GO:BP					0.47873	28.0	3.0	3.15					0	1		False	True	False	False	False	False
GO:0032872	regulation of stress-activated MAPK cascade	GO:BP					0.47886	32.0	3.0	3.6					0	1		False	True	False	False	False	False
GO:0032506	cytokinetic process	GO:BP					0.47893	52.0	5.0	5.85					0	1		False	True	False	False	False	False
GO:0045190	isotype switching	GO:BP					0.47902	37.0	3.0	4.17					0	1		False	True	False	False	False	False
GO:0006354	DNA-templated transcription elongation	GO:BP					0.47973	165.0	15.0	18.57					0	1		False	True	False	False	False	False
GO:0006508	proteolysis	GO:BP					0.48388	728.0	78.0	81.95					0	1		False	True	False	False	False	False
GO:0046474	glycerophospholipid biosynthetic process	GO:BP					0.48403	209.0	34.0	23.53					0	1		False	True	False	False	False	False
GO:1903828	negative regulation of protein localization	GO:BP					0.48427	188.0	31.0	21.16					0	1		False	True	False	False	False	False
GO:0032007	negative regulation of TOR signaling	GO:BP					0.48461	71.0	17.0	7.99					0	1		False	True	False	False	False	False
GO:0008360	regulation of cell shape	GO:BP					0.48617	120.0	14.0	13.51					0	1		False	True	False	False	False	False
GO:0035249	synaptic transmission, glutamatergic	GO:BP					0.48655	91.0	14.0	10.24					0	1		False	True	False	False	False	False
GO:0071539	protein localization to centrosome	GO:BP					0.48755	35.0	5.0	3.94					0	1		False	True	False	False	False	False
GO:0097028	dendritic cell differentiation	GO:BP					0.48755	35.0	5.0	3.94					0	1		False	True	False	False	False	False
GO:0003148	outflow tract septum morphogenesis	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0009074	aromatic amino acid family catabolic process	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0030277	maintenance of gastrointestinal epithelium	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0034138	toll-like receptor 3 signaling pathway	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0035720	intraciliary anterograde transport	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0036499	PERK-mediated unfolded protein response	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0043153	entrainment of circadian clock by photoperiod	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0051131	chaperone-mediated protein complex assembly	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0090200	positive regulation of release of cytochrome c from mitochondria	GO:BP					0.48779	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0007340	acrosome reaction	GO:BP					0.48783	33.0	4.0	3.71					0	1		False	True	False	False	False	False
GO:0031100	animal organ regeneration	GO:BP					0.48813	49.0	5.0	5.52					0	1		False	True	False	False	False	False
GO:0034243	regulation of transcription elongation by RNA polymerase II	GO:BP					0.48844	92.0	9.0	10.36					0	1		False	True	False	False	False	False
GO:1902117	positive regulation of organelle assembly	GO:BP					0.4919	80.0	12.0	9.01					0	1		False	True	False	False	False	False
GO:0022602	ovulation cycle process	GO:BP					0.49302	32.0	4.0	3.6					0	1		False	True	False	False	False	False
GO:2000463	positive regulation of excitatory postsynaptic potential	GO:BP					0.49302	32.0	4.0	3.6					0	1		False	True	False	False	False	False
GO:0042472	inner ear morphogenesis	GO:BP					0.49322	45.0	5.0	5.07					0	1		False	True	False	False	False	False
GO:0007020	microtubule nucleation	GO:BP					0.49352	51.0	5.0	5.74					0	1		False	True	False	False	False	False
GO:0034332	adherens junction organization	GO:BP					0.49647	55.0	7.0	6.19					0	1		False	True	False	False	False	False
GO:0048661	positive regulation of smooth muscle cell proliferation	GO:BP					0.49686	80.0	9.0	9.01					0	1		False	True	False	False	False	False
GO:0034605	cellular response to heat	GO:BP					0.49706	57.0	6.0	6.42					0	1		False	True	False	False	False	False
GO:0045739	positive regulation of DNA repair	GO:BP					0.49723	140.0	15.0	15.76					0	1		False	True	False	False	False	False
GO:0006909	phagocytosis	GO:BP					0.49758	223.0	29.0	25.1					0	1		False	True	False	False	False	False
GO:0046513	ceramide biosynthetic process	GO:BP					0.49831	66.0	10.0	7.43					0	1		False	True	False	False	False	False
GO:0002931	response to ischemia	GO:BP					0.49949	50.0	6.0	5.63					0	1		False	True	False	False	False	False
GO:0006260	DNA replication	GO:BP					0.50055	307.0	33.0	34.56					0	1		False	True	False	False	False	False
GO:0043525	positive regulation of neuron apoptotic process	GO:BP					0.50181	59.0	7.0	6.64					0	1		False	True	False	False	False	False
GO:0008285	negative regulation of cell population proliferation	GO:BP					0.5035	580.0	62.0	65.29					0	1		False	True	False	False	False	False
GO:0043484	regulation of RNA splicing	GO:BP					0.50439	187.0	17.0	21.05					0	1		False	True	False	False	False	False
GO:0070201	regulation of establishment of protein localization	GO:BP					0.50776	431.0	68.0	48.52					0	1		False	True	False	False	False	False
GO:0055080	monoatomic cation homeostasis	GO:BP					0.50833	456.0	68.0	51.33					0	1		False	True	False	False	False	False
GO:0043632	modification-dependent macromolecule catabolic process	GO:BP					0.50881	701.0	93.0	78.91					0	1		False	True	False	False	False	False
GO:0044057	regulation of system process	GO:BP					0.50881	522.0	73.0	58.76					0	1		False	True	False	False	False	False
GO:0060627	regulation of vesicle-mediated transport	GO:BP					0.50933	530.0	82.0	59.66					0	1		False	True	False	False	False	False
GO:0090276	regulation of peptide hormone secretion	GO:BP					0.5095	177.0	31.0	19.93					0	1		False	True	False	False	False	False
GO:0006195	purine nucleotide catabolic process	GO:BP					0.50962	129.0	25.0	14.52					0	1		False	True	False	False	False	False
GO:0015833	peptide transport	GO:BP					0.50977	234.0	36.0	26.34					0	1		False	True	False	False	False	False
GO:0051057	positive regulation of small GTPase mediated signal transduction	GO:BP					0.5099	79.0	18.0	8.89					0	1		False	True	False	False	False	False
GO:0071616	acyl-CoA biosynthetic process	GO:BP					0.51016	55.0	14.0	6.19					0	1		False	True	False	False	False	False
GO:0046031	ADP metabolic process	GO:BP					0.51017	91.0	18.0	10.24					0	1		False	True	False	False	False	False
GO:1902414	protein localization to cell junction	GO:BP					0.51066	113.0	18.0	12.72					0	1		False	True	False	False	False	False
GO:0022604	regulation of cell morphogenesis	GO:BP					0.51081	209.0	28.0	23.53					0	1		False	True	False	False	False	False
GO:0051938	L-glutamate import	GO:BP					0.51088	34.0	8.0	3.83					0	1		False	True	False	False	False	False
GO:0086009	membrane repolarization	GO:BP					0.51088	52.0	10.0	5.85					0	1		False	True	False	False	False	False
GO:1905476	negative regulation of protein localization to membrane	GO:BP					0.51092	36.0	8.0	4.05					0	1		False	True	False	False	False	False
GO:0031630	regulation of synaptic vesicle fusion to presynaptic active zone membrane	GO:BP					0.51099	21.0	6.0	2.36					0	1		False	True	False	False	False	False
GO:0097720	calcineurin-mediated signaling	GO:BP					0.51099	48.0	9.0	5.4					0	1		False	True	False	False	False	False
GO:0035336	long-chain fatty-acyl-CoA metabolic process	GO:BP					0.51107	25.0	6.0	2.81					0	1		False	True	False	False	False	False
GO:0001952	regulation of cell-matrix adhesion	GO:BP					0.51112	116.0	16.0	13.06					0	1		False	True	False	False	False	False
GO:0071379	cellular response to prostaglandin stimulus	GO:BP					0.51114	19.0	5.0	2.14					0	1		False	True	False	False	False	False
GO:1990776	response to angiotensin	GO:BP					0.51116	38.0	7.0	4.28					0	1		False	True	False	False	False	False
GO:0001885	endothelial cell development	GO:BP					0.51126	51.0	8.0	5.74					0	1		False	True	False	False	False	False
GO:0006568	L-tryptophan metabolic process	GO:BP					0.51127	16.0	4.0	1.8					0	1		False	True	False	False	False	False
GO:0002182	cytoplasmic translational elongation	GO:BP					0.5113	44.0	7.0	4.95					0	1		False	True	False	False	False	False
GO:0010574	regulation of vascular endothelial growth factor production	GO:BP					0.51132	36.0	6.0	4.05					0	1		False	True	False	False	False	False
GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	GO:BP					0.51136	20.0	4.0	2.25					0	1		False	True	False	False	False	False
GO:0032095	regulation of response to food	GO:BP					0.51138	21.0	4.0	2.36					0	1		False	True	False	False	False	False
GO:0097398	cellular response to interleukin-17	GO:BP					0.5114	22.0	4.0	2.48					0	1		False	True	False	False	False	False
GO:0043500	muscle adaptation	GO:BP					0.51142	94.0	12.0	10.58					0	1		False	True	False	False	False	False
GO:0033623	regulation of integrin activation	GO:BP					0.51149	17.0	3.0	1.91					0	1		False	True	False	False	False	False
GO:2000846	regulation of corticosteroid hormone secretion	GO:BP					0.51149	17.0	3.0	1.91					0	1		False	True	False	False	False	False
GO:0010447	response to acidic pH	GO:BP					0.51153	28.0	4.0	3.15					0	1		False	True	False	False	False	False
GO:0097062	dendritic spine maintenance	GO:BP					0.51153	19.0	3.0	2.14					0	1		False	True	False	False	False	False
GO:0071774	response to fibroblast growth factor	GO:BP					0.5116	93.0	11.0	10.47					0	1		False	True	False	False	False	False
GO:1900271	regulation of long-term synaptic potentiation	GO:BP					0.5116	40.0	5.0	4.5					0	1		False	True	False	False	False	False
GO:0060964	regulation of miRNA-mediated gene silencing	GO:BP					0.51162	32.0	4.0	3.6					0	1		False	True	False	False	False	False
GO:1905562	regulation of vascular endothelial cell proliferation	GO:BP					0.51162	23.0	3.0	2.59					0	1		False	True	False	False	False	False
GO:0009268	response to pH	GO:BP					0.51163	41.0	5.0	4.62					0	1		False	True	False	False	False	False
GO:0035272	exocrine system development	GO:BP					0.51166	16.0	2.0	1.8					0	1		False	True	False	False	False	False
GO:1901659	glycosyl compound biosynthetic process	GO:BP					0.51167	25.0	3.0	2.81					0	1		False	True	False	False	False	False
GO:0098935	dendritic transport	GO:BP					0.51168	17.0	2.0	1.91					0	1		False	True	False	False	False	False
GO:2000318	positive regulation of T-helper 17 type immune response	GO:BP					0.51168	17.0	2.0	1.91					0	1		False	True	False	False	False	False
GO:0046596	regulation of viral entry into host cell	GO:BP					0.51171	18.0	2.0	2.03					0	1		False	True	False	False	False	False
GO:0034728	nucleosome organization	GO:BP					0.51175	100.0	11.0	11.26					0	1		False	True	False	False	False	False
GO:1903036	positive regulation of response to wounding	GO:BP					0.51183	68.0	7.0	7.66					0	1		False	True	False	False	False	False
GO:0042987	amyloid precursor protein catabolic process	GO:BP					0.51185	60.0	6.0	6.75					0	1		False	True	False	False	False	False
GO:0000271	polysaccharide biosynthetic process	GO:BP					0.51187	52.0	5.0	5.85					0	1		False	True	False	False	False	False
GO:0061005	cell differentiation involved in kidney development	GO:BP					0.51189	44.0	4.0	4.95					0	1		False	True	False	False	False	False
GO:0002065	columnar/cuboidal epithelial cell differentiation	GO:BP					0.51191	54.0	5.0	6.08					0	1		False	True	False	False	False	False
GO:0006023	aminoglycan biosynthetic process	GO:BP					0.51191	36.0	3.0	4.05					0	1		False	True	False	False	False	False
GO:0039529	RIG-I signaling pathway	GO:BP					0.51191	27.0	2.0	3.04					0	1		False	True	False	False	False	False
GO:0030195	negative regulation of blood coagulation	GO:BP					0.51196	47.0	4.0	5.29					0	1		False	True	False	False	False	False
GO:0046636	negative regulation of alpha-beta T cell activation	GO:BP					0.512	40.0	3.0	4.5					0	1		False	True	False	False	False	False
GO:0046640	regulation of alpha-beta T cell proliferation	GO:BP					0.512	31.0	2.0	3.49					0	1		False	True	False	False	False	False
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	GO:BP					0.51225	78.0	6.0	8.78					0	1		False	True	False	False	False	False
GO:0032963	collagen metabolic process	GO:BP					0.51245	96.0	7.0	10.81					0	1		False	True	False	False	False	False
GO:0002237	response to molecule of bacterial origin	GO:BP					0.51261	289.0	28.0	32.53					0	1		False	True	False	False	False	False
GO:0000725	recombinational repair	GO:BP					0.51282	192.0	16.0	21.61					0	1		False	True	False	False	False	False
GO:0000018	regulation of DNA recombination	GO:BP					0.51284	122.0	8.0	13.73					0	1		False	True	False	False	False	False
GO:0032680	regulation of tumor necrosis factor production	GO:BP					0.51307	168.0	12.0	18.91					0	1		False	True	False	False	False	False
GO:1902905	positive regulation of supramolecular fiber organization	GO:BP					0.51402	157.0	25.0	17.67					0	1		False	True	False	False	False	False
GO:0012501	programmed cell death	GO:BP					0.51432	1725.0	200.0	194.19					0	1		False	True	False	False	False	False
GO:0030901	midbrain development	GO:BP					0.5149	76.0	13.0	8.56					0	1		False	True	False	False	False	False
GO:0051503	adenine nucleotide transport	GO:BP					0.51545	39.0	7.0	4.39					0	1		False	True	False	False	False	False
GO:0050996	positive regulation of lipid catabolic process	GO:BP					0.51558	25.0	5.0	2.81					0	1		False	True	False	False	False	False
GO:0048709	oligodendrocyte differentiation	GO:BP					0.51566	72.0	10.0	8.11					0	1		False	True	False	False	False	False
GO:1901799	negative regulation of proteasomal protein catabolic process	GO:BP					0.51566	54.0	8.0	6.08					0	1		False	True	False	False	False	False
GO:0010893	positive regulation of steroid biosynthetic process	GO:BP					0.51575	30.0	5.0	3.38					0	1		False	True	False	False	False	False
GO:0072329	monocarboxylic acid catabolic process	GO:BP					0.51604	121.0	17.0	13.62					0	1		False	True	False	False	False	False
GO:0030500	regulation of bone mineralization	GO:BP					0.51613	68.0	8.0	7.66					0	1		False	True	False	False	False	False
